validator_address,moniker,voting_power,voting_power_perc,operator_address
AKASH,81,B9121B8E753111062D0B023AF9F3337FD2D65D1D,MOVING TO NAKAN,259996107039,0.174%,akashvaloper1w9dlqy4nuykafvmv4l8p2gm0axpur6kuvtzspc
AKASH,82,85FE16D2F09924394250FA99829F751B807DA292,NewroadNetwork,254561972375,0.17%,akashvaloper1q4dtjvcp9epdgnkkhlhjy6s90ju2w3a358h4f8
AKASH,83,DA250934D695A5A2457708F417F688FF8D9CC326,StakeWithUs,253586778980,0.169%,akashvaloper1c9ye54e3pzwm3e0zpdlel6pnavrj9qqvp4sl2q
AKASH,84,A91C61892D3C453A57160EA7031E04C040440898,SkyNet | Valida,212180394160,0.142%,akashvaloper1zfcmwh56kmz4wqqg2t8pxrm228dx2c6hzh0ewm
AKASH,85,F93E56C1D8639962372DA63AEDA454800A7BD02C,KiKi Finance,201233393014,0.134%,akashvaloper1gcmu9hnfu7nlnyw34psq4acywezqp27y4ut02n
AKASH,86,83EE1DB3DDC3112B91EE8D6E652CD5EEF38C46E0,EZStaking.io,182031490233,0.122%,akashvaloper1gjtvly9lel6zskvwtvlg5vhwpu9c9wawua3kt9
AKASH,87,3C70FAC7857389B869696E8F3E1F48BE0BE02429,[ block pane ],181064807193,0.121%,akashvaloper1fkq09h2hutmd8nueyxgpt6qlpxa4nvf3jz8x63
AKASH,88,F09B12F4FBC23328AE6649329F9E85C3EE6C9013,0% fee  Nod,161317255457,0.108%,akashvaloper105nkdqgkj3hpgqss0elcec2t72ujg09w5mzhm8
AKASH,89,EF15307CA574D565780B3A45F917B315A1252964,Jackal Labs,132509849587,0.088%,akashvaloper1mryswr20mxltwhlqulsk0hnscmmxw32th0szkv
AKASH,90,3C525A4C392A714FCEA22D9283740C36170CCFC3,DLINODES.COM,127818219596,0.085%,akashvaloper1znssy9gdsrqgw7aetdyzr0s73y0a06ujs6qtpn
AKASH,91,72F92FD75727431194C7129BE2411A9093E6D57C,NosNode,124106530778,0.083%,akashvaloper10jm8fvdyqlj78w0j5nawc76wsn4pqmdxahs9aa
AKASH,92,C1976FEFD48939E2327CBF83F367841028B95E0E,IsraelStakin,123005785643,0.082%,akashvaloper1ky0ldz7hcza3h6hxf6grvcq25qyhu3drhzlxlw
AKASH,93,34131619A2265CAEAFBCCB9D88CCC9ABC890FD9A,ushakov,120158707944,0.08%,akashvaloper1nd8fjym90f6lqu25xkhqxp7h9f8fx0hq2we4vd
AKASH,94,FAD3DE3292C242997BF4000AF8FFD4551272EB62,Chorus One,108087497356,0.072%,akashvaloper16pj5gljqnqs0ajxakccfjhu05yczp987ptmjx9
AKASH,95,13A56FA6F11ADAA2B09D97E57B36277319F22DF0,kooltek68,106199734913,0.071%,akashvaloper13th3pfkmjqpdegvz9c569y0ashwmyp3cn3e6jc
