chain,moniker,valcons,start_height,index_offset,jailed_until,tombstoned,missed_blocks_counter
CHIHUAHUA,,chihuahuavalcons1pgm0h7jwjzup9kca7mdd0nhcau8rek3nzc6zhk,925257,268520,2022-10-27T07:11:54.489113576Z,False,17
CHIHUAHUA,,chihuahuavalcons1p2zan57druytug0jauxxey7s34ljm2c2pg9m3g,409704,3718701,2022-02-25T15:50:37.489698367Z,False,3
CHIHUAHUA,Consensus One,chihuahuavalcons1pdfq0emd672xtwt0xp0z0gq4wp3hnslgy3730n,6795,1123216,2022-08-26T04:30:34.503415503Z,False,8
CHIHUAHUA,,chihuahuavalcons1pcskdtlwrjgepmx83vfn6jsq2qf9tm9hy4d77h,3019805,2,2022-07-13T16:40:01.892995489Z,False,2
CHIHUAHUA,,chihuahuavalcons1pucf54n49zyzq5u62zhht04alx8qawefpt4jzw,909114,921368,2022-08-26T04:30:28.470024421Z,False,31
CHIHUAHUA,,chihuahuavalcons1plcqnvv4pqu92t5p98ptktyqezsca6p5r7wmhu,320420,2,2022-06-14T14:18:09.677834217Z,False,2
CHIHUAHUA,,chihuahuavalcons1z9xurwd26a5hk8f7mch54zk57j6csmpjrngae6,939220,57862,2022-11-11T12:08:55.122607480Z,False,12
CHIHUAHUA,,chihuahuavalcons1zxcd2yv3wnuc0zd0pnsnxpsk5zwuurwr7azflx,190850,2,2022-10-02T07:19:51.137234150Z,False,2
CHIHUAHUA,,chihuahuavalcons1zn9vcla8vt5nf8mz6m7uq4pttefwwpr8jdkc8x,228663,2,2022-07-12T08:40:31.625613003Z,False,2
CHIHUAHUA,,chihuahuavalcons1rq8q4a38qjqgw98qw35ex4mq75qz67s3new80c,4255854,42133,2022-11-12T09:12:40.052439740Z,False,236
CHIHUAHUA,,chihuahuavalcons1rd6p4mvkap2ka5536kjymjw2009dueqn0qa26s,236717,370576,9999-12-31T23:59:59Z,True,9
CHIHUAHUA,,chihuahuavalcons1r54t6a37xk4xv8wlvvkkprtxa0esjx6qgpj795,4191912,159488,2022-10-30T06:28:01.253456549Z,False,0
CHIHUAHUA,,chihuahuavalcons1rk95y2uqljekmy66k9ej7xmal0cj3mv4us7yqr,305800,2,2022-10-01T22:05:04.898590247Z,False,2
CHIHUAHUA,,chihuahuavalcons1re3yppyfvpds2xnj2xcxzgxznkgtseazkelj8p,317064,852500,2022-09-13T06:48:18.975147410Z,False,1
CHIHUAHUA,,chihuahuavalcons19yzt7x5g3uv054he78puzl6a6xehxxlfrxtxc9,3010302,2,2022-07-13T06:38:38.810336202Z,False,2
CHIHUAHUA,,chihuahuavalcons190pm8xeshjksrjkzcqdpn53mww6r22u2wdmrac,4490128,4320,2022-11-14T20:47:34.395248004Z,False,56
CHIHUAHUA,,chihuahuavalcons19el5c0zjaz3pgfan72pwzfg0j5ht6erww6whss,923658,1010149,9999-12-31T23:59:59Z,True,1076
CHIHUAHUA,,chihuahuavalcons1xdqa6rwxaxw7gr6nx0kvmnwaeyer74rdhp9j76,361527,2,2022-02-15T20:11:18.315406532Z,False,2
CHIHUAHUA,SmartNodes,chihuahuavalcons1x3yftl4lrrt45yxlkpjqu8hatppwwv0rgqljcc,5620,278436,2022-10-27T07:11:54.489113576Z,False,0
CHIHUAHUA,Burning HUAHUA,chihuahuavalcons1xeq76hh8pcplw3jueaqghn55gtuc5fuq5lq3jm,3219011,1325419,2022-08-12T05:40:34.100193304Z,False,0
CHIHUAHUA,,chihuahuavalcons18sc9vpwddev6d3kaue52cmh3nthgllnn45xpdd,378734,102,2022-01-10T07:48:27.026715375Z,False,102
CHIHUAHUA,,chihuahuavalcons18lpnmkslvcnfnc7wytt5ydqqwfatk9qpr3tk7d,593963,2,2022-11-08T08:17:35.643252407Z,False,2
CHIHUAHUA,,chihuahuavalcons1gz7aqqvz5d6wt4w00wumyhva47zhupse36qx5u,465375,279258,2022-10-26T11:55:53.902303590Z,False,3
CHIHUAHUA,,chihuahuavalcons1gnk5mxh9w4eysdgvdjmw4al0nhn8wg34x69up5,448359,2,2022-07-13T06:45:06.529236311Z,False,2
CHIHUAHUA,,chihuahuavalcons1gna6k0nfyq4kyf0nr600zuy743c3hl4uy8kfxr,406531,2,2022-02-15T13:14:09.822124220Z,False,2
CHIHUAHUA,,chihuahuavalcons1g7xjhlemxuel03pq9fhxv3vx70cz27kltk756s,909114,2,2022-02-15T14:15:54.090441217Z,False,2
CHIHUAHUA,,chihuahuavalcons1fp27nlwk7l7ye2t08j38xksq7zkgp4auuvu96h,54635,4223198,2022-01-21T18:49:12.796356575Z,False,101
CHIHUAHUA,,chihuahuavalcons1f0prvv39clgtp8zgng89kc2qyxknquv4mpcpk3,584665,405604,2022-11-07T15:31:48.830088681Z,False,2
CHIHUAHUA,,chihuahuavalcons1fsla68zwxdqz6knjekxf7hhnclj0e09mclwnr2,355457,2,2022-07-12T08:40:31.625613003Z,False,2
CHIHUAHUA,,chihuahuavalcons12lm5d6ft97n53hgugg986hlh0y0h5ny8gfr69h,272786,2,2022-10-02T02:08:18.803426618Z,False,2
CHIHUAHUA,BouBouHuaHuaNod,chihuahuavalcons1vu6j0ae3ymuptc502q08swecsezjsjq0tgvqne,408405,97342,2022-11-08T08:17:35.643252407Z,False,1
CHIHUAHUA,,chihuahuavalcons1dd7uf5hlsh4lfm7ku5v3qjv68u46ae8u8n7ehw,1192469,284714,2022-10-26T11:55:59.977967516Z,False,5
CHIHUAHUA,,chihuahuavalcons1defd99e24em5usvtfxfyzse06ex9mvjp8yhhte,343294,2,2022-02-15T13:42:42.234631608Z,False,2
CHIHUAHUA,,chihuahuavalcons1d6l8xj04zymg4gppl0332s4hrggzs8mzkhdvxv,3019804,2,2022-07-13T16:39:56.076693657Z,False,2
CHIHUAHUA,,chihuahuavalcons1w0lgl65fkfefal2lqj9cqrc8yflw29wprqjqee,1359613,2,2022-07-12T08:40:31.625613003Z,False,2
CHIHUAHUA,,chihuahuavalcons1w5wkft7pr5knr2ayu3s85keqed2qsxcsadhnqm,229922,2,2022-07-01T10:20:34.546440387Z,False,2
CHIHUAHUA,,chihuahuavalcons1wlgtuqc02pjqvjpcwkpy36a7lctk73fd5y4j63,405083,2,2022-02-15T15:55:19.128590110Z,False,2
CHIHUAHUA,,chihuahuavalcons10mtjhd5h8ycaepa88aq8nl56vye2r3r94tmm4v,331664,286241,2022-10-26T11:55:59.977967516Z,False,1
CHIHUAHUA,,chihuahuavalcons1s0azwxnq9f8ns2jp53wvzlq4h3g9snd9pqgg2q,257422,2,2022-02-15T13:25:19.186605323Z,False,2
CHIHUAHUA,,chihuahuavalcons1shkk8mahrcq9nulvamjhpcvf6pjyr7jsgqq6gr,507550,2,2022-07-13T00:15:35.794822987Z,False,2
CHIHUAHUA,,chihuahuavalcons1sah2k22htwz76u3y3mjsgc6gz72ug2n6lczt4t,446762,288070,2022-10-26T11:56:05.928931285Z,False,1
CHIHUAHUA,,chihuahuavalcons1sla7mtu2atec9a9qkauzmhhcjr5qx8lamef09q,2783370,810084,2022-09-15T18:10:27.201672729Z,False,0
CHIHUAHUA,,chihuahuavalcons13smttzslyxuwy6hdlsyp63727xw2t248kdv8yc,329191,1775461,2022-07-12T08:40:42.049538473Z,False,0
chain,moniker,valcons,start_height,index_offset,jailed_until,tombstoned,missed_blocks_counter
COMDEX,Illuminati,comdexvalcons1qlnxtdlsdwvwz4r4ljvdvmhqz53a95q97gdw3a,0,4711865,2021-12-18T11:48:57.417340152Z,False,0
COMDEX,,comdexvalcons1rzlwarrqje85n4e0xxyrkulwlwuchugnjvsus4,0,2,2022-09-25T16:52:57.796762237Z,False,2
COMDEX,BridgeTower,comdexvalcons1xa0kt2fxj3t26c8dtx6q2pkwlzdtysygemtm2a,0,1112596,2022-08-29T12:02:17.118683433Z,False,0
COMDEX,,comdexvalcons18fg3dq6mcyjdecdydqu6ng5e8yeyvf33ldt9ht,130015,2,2022-05-19T22:52:38.166472253Z,False,2
COMDEX,Staky.io,comdexvalcons18n0thds62qja60th7as8nmf86usxlkq8xekkd8,350085,1985387,2022-06-22T13:07:17.868961930Z,False,0
COMDEX,,comdexvalcons1f8cwpj7y0pcess520h5l7q6wyh4xph2cqu80ep,200824,2,2022-09-25T00:53:18.381682468Z,False,2
COMDEX,,comdexvalcons10nxntkzd5n9ex4vp8l7qn2j2s06cnfumu475pj,0,2,2022-07-12T09:02:56.753176621Z,False,2
COMDEX,StakerHouse,comdexvalcons15eeus53n2kf44wkzek4p3up4tq0zu8kj4j4cut,96744,2945342,2022-04-20T23:49:23.734757466Z,False,33
COMDEX,,comdexvalcons1ku2zsasm5ujeej3jtccf2fadd3xp0656wwsrd3,284280,2,2022-05-19T09:12:49.935384558Z,False,2
COMDEX,,comdexvalcons1h7v7n4v59vtk4v4az0uqv28rncdvenzqk0u9tz,1420754,499498,2022-09-28T15:38:35.925989113Z,False,6045
COMDEX,Stakewolle.com,comdexvalcons1h7dhdn00lmp4xylkc9nuqm42dw5zlzsyqm6g34,180095,55987,2022-11-11T05:36:30.831696185Z,False,0
COMDEX,,comdexvalcons1cfcdctr7qjzhflpg0dx79ka6huwerwed4n8c0m,19395,1415623,2022-08-01T06:32:27.616484260Z,False,0
COMDEX,mystical_girl,comdexvalcons1ce338p8w6vzex5vmhv0njejdm055pmckzzj88w,1044421,1780818,2022-07-11T18:55:21.738780606Z,False,0
COMDEX,,comdexvalcons16p9cdrtrne4dum9rqhc3srhqmjxmjkckaadeuj,0,2,2022-09-24T08:52:04.243415602Z,False,2
COMDEX,,comdexvalcons1mxu2auryrz3f7n0tzktxqfw07s3vvs7w2r46ja,0,2,2021-12-19T03:12:50.183806890Z,False,2
chain,moniker,valcons,start_height,index_offset,jailed_until,tombstoned,missed_blocks_counter
COSMOS HUB,,cosmosvalcons1qrxwan7srvknxwsm264l0nlc56uw6fd3mq0s7v,4211581,838254,2022-09-11T15:25:55.307291817Z,False,0
COSMOS HUB,,,0,13235619,2019-11-10T09:44:39.548038382Z,False,9
COSMOS HUB,,cosmosvalcons1qkzeaxrz5e5qm04t2ypk9sgtzesmjap63hewkf,4222317,2914892,2022-03-30T20:39:10.002576163Z,False,17
COSMOS HUB,,cosmosvalcons1qcyakfwwhsxckjg593wykuu933s35ssp5p4p5d,5219795,2,2021-02-20T23:00:35.984920385Z,False,2
COSMOS HUB,,cosmosvalcons1q78p8uewhvqclp077y5sr93un83v5q9jpne2pd,1974900,2,2021-04-06T11:02:57.899795838Z,False,2
COSMOS HUB,,cosmosvalcons1p273248gf387pexjqxnwrtpjjdku4qd6yvtgm3,3481344,2,2021-02-19T08:14:49.467032067Z,False,2
COSMOS HUB,,cosmosvalcons1pjd3x7fu47j2mxkz87rztklrgca4mvkuhyaw2a,52549,2,2019-12-28T03:54:24.513688565Z,False,2
COSMOS HUB,,,0,2,2021-06-12T21:39:11.306443516Z,False,2
COSMOS HUB,,cosmosvalcons1p426sx80udjfxhw7pyv5tnk03ym8h7vt9qlhgu,171082,2,2021-02-10T15:11:39.658954956Z,False,2
COSMOS HUB,,cosmosvalcons1pcz3kz9up2645an95vvnrymt0ph4w30hnj8kkt,5230670,2,2021-02-21T20:34:31.738746239Z,False,2
COSMOS HUB,,cosmosvalcons1p7tat3q6cw5ptslt3hcd58nvm4w3ztaxeez3pz,7639124,2,2021-09-13T12:51:58.088310359Z,False,2
COSMOS HUB,,cosmosvalcons1p7s0vhx5kr48mcvs92jldugmg5dmfh7ry3r935,5289604,2,2021-09-12T17:15:44.945827575Z,False,2
COSMOS HUB,,cosmosvalcons1z6a9tflc80ywzetfplkk6yy40vd9raujd08f0t,1,2,2021-02-20T04:54:15.156224618Z,False,2
COSMOS HUB,,,0,2,2020-09-15T10:58:40.117388935Z,False,2
COSMOS HUB,,cosmosvalcons1rxmc3l8jzvqz5q3tll5crev2azncq8egfntczu,1,2717,9999-12-31T23:59:59Z,True,1
COSMOS HUB,,cosmosvalcons1r5yvrtymrfwhrd95h9dsv4xnav7tez06vpy92p,5271174,2,2021-02-25T21:25:51.170400186Z,False,2
COSMOS HUB,,cosmosvalcons1rcswqaqrp75nsdk2htkktqwkc34w7er32r52xy,1276519,2,2021-02-11T10:33:46.255183065Z,False,2
COSMOS HUB,,cosmosvalcons1yspgq5t6sfmp33lv5d3gun5pstmdcenaqgded2,33431,2,2019-12-15T04:56:43.861334769Z,False,2
COSMOS HUB,,,0,2,2021-02-24T03:56:48.305400107Z,False,2
COSMOS HUB,,cosmosvalcons1y4z96r4n205s2z43rmrpjl2aeds3npkm9akset,3320920,7487951,2021-03-03T21:01:09.498386371Z,False,0
COSMOS HUB,,cosmosvalcons1yk4qkqhmw97mufwnldqhdy5fcc2lev96u57qyr,644758,2,2021-02-21T17:46:00.145172871Z,False,2
COSMOS HUB,,cosmosvalcons1yaz7eg96e78hkxlck76rgc5mfuvv0wjz3spkuv,399,1954872,9999-12-31T23:59:59Z,True,0
COSMOS HUB,,cosmosvalcons192gnt6ypvzhs2ty6hwelvvqa0kv7ywzgvqaj5z,948512,4141487,2021-12-15T14:36:40.368878575Z,False,4
COSMOS HUB,,,0,2,2021-02-21T19:01:02.988026769Z,False,2
COSMOS HUB,,,0,2326581,2022-05-17T08:23:46.312848069Z,False,73
COSMOS HUB,,cosmosvalcons19nt2x53lt4s4w0h3udj5kss66ggul6xuu4sxxk,73948,1101022,2022-04-21T00:22:43.866835903Z,False,349
COSMOS HUB,,cosmosvalcons19h9jfllccy8hdq4ee679jrltjtkpk7ymh0f7zt,209275,2,2019-12-29T11:19:12.053419535Z,False,2
COSMOS HUB,,,0,2,2019-12-12T12:08:18.459331455Z,False,2
COSMOS HUB,,cosmosvalcons19ae9w8e7vd3658ew8vg8c77gkjc3f8j733xmnf,5250174,2,2021-02-23T11:11:31.970797135Z,False,2
COSMOS HUB,,,0,2,2020-05-13T04:47:39.453562422Z,False,2
COSMOS HUB,,cosmosvalcons18z5h84jguzthd2u6kzqmswc9vfcag75dv9hzt6,58526,2,2019-12-28T15:39:57.007563234Z,False,2
COSMOS HUB,,cosmosvalcons18zawa74y4xv6xg3zv0cstmfl9y38ecur8wztz7,5241671,2,2021-02-22T18:21:30.391899203Z,False,2
COSMOS HUB,,cosmosvalcons18y9ttwxyuvdx9xshnjxj3zkukcudagj974gf2p,1458863,221197,2020-12-02T08:15:44.378149093Z,False,30
COSMOS HUB,,,0,7520365,2020-08-14T09:59:35.947667990Z,False,15
COSMOS HUB,,cosmosvalcons18dyu497yj6grx936sus49pcy38k7huyq3cflu7,7682273,2727517,2021-12-16T08:50:50.981212072Z,False,15
COSMOS HUB,,,0,2,2020-10-06T12:35:49.654990295Z,False,2
COSMOS HUB,,cosmosvalcons18eg64zpqxmt6wru5705xg94hvqdh3hvv94e3cm,7502448,5209552,9999-12-31T23:59:59Z,True,952
COSMOS HUB,,cosmosvalcons18ewwe89v7dsg07xs8pwdudaw5aj7vpeyfynqs5,418088,2,2020-01-21T13:45:12.836704664Z,False,2
COSMOS HUB,,,0,4090201,2021-12-20T07:11:36.192603511Z,False,5
COSMOS HUB,,cosmosvalcons1gyk422n398zfdt2v8k420nhhpzw88v2q9ews9j,284470,2873710,9999-12-31T23:59:59Z,True,140
COSMOS HUB,,,0,5910895,2021-07-13T21:18:36.297179232Z,False,0
chain,moniker,valcons,start_height,index_offset,jailed_until,tombstoned,missed_blocks_counter
CRESCENT,,crevalcons1d5gpkalrgdjzlj8gpkcy40quy0sn7crxrlswpu,3869,2,2022-09-14T15:31:42.484855414Z,False,2
CRESCENT,Witval,crevalcons13pw949xw4rrkcay6vh0wkjrpwxlzeuuy5pld8v,24486,3221125,2022-04-27T23:02:15.330665326Z,False,6
chain,moniker,valcons,start_height,index_offset,jailed_until,tombstoned,missed_blocks_counter
CRYPTO.ORG,,crocnclcons1q0v89sm7733nlus5t957s8flgwqphnxpakrj4w,4621,2378,2021-06-03T09:12:15.103855945Z,False,2
CRYPTO.ORG,,crocnclcons1q0nghadxaaa39z2why53c8g664dam6nka73rk0,2980,2,2021-06-03T09:12:15.103855945Z,False,2
CRYPTO.ORG,,crocnclcons1ppcn2xrvhzcz557vlllfw7hrla5mty2e8qxzcv,6814,2,2021-06-03T14:15:42.454761932Z,False,2
CRYPTO.ORG,,crocnclcons1px8hscw0kjndzft08psa75ysfa7p7l8dv672q8,928061,151255,2021-06-08T10:26:18.209714689Z,False,0
CRYPTO.ORG,,crocnclcons1pxw5rdn9ze2fnjl0atyqdqv6n0tnqas5dvcffc,929870,2,2021-06-03T22:27:56.231910239Z,False,2
CRYPTO.ORG,,crocnclcons1px4arlecwe77sy8h29kyp532spnrvzx3cahj2f,9162,19494,2021-06-03T04:45:45.280382087Z,False,2
CRYPTO.ORG,,crocnclcons1p8qele3wpkpc44pycqa8fnzn6hpls8ludhvdef,4483,2,2021-06-03T09:12:01.763421958Z,False,2
CRYPTO.ORG,[TW] Jet-Node,crocnclcons1pk4cavqtmmqu4663sqdmq5ls99dslctdupcr36,32018,1463296,2022-08-09T23:38:48.068055542Z,False,0
CRYPTO.ORG,,crocnclcons1pa82xl28ke8jrg0uyme5sta9xse27k769hglsg,5835,2,2021-06-03T13:37:36.763252931Z,False,2
CRYPTO.ORG,,crocnclcons1zz4jcfa8zulqqy9gc3vsgv7kmeln0u903m7eed,20708,2,2021-06-03T09:12:08.307511942Z,False,2
CRYPTO.ORG,,crocnclcons1rx983q0vansrc57g5kafqg6m9gr0cmyydr4n84,208107,1342670,2022-08-17T19:38:08.654355588Z,False,0
CRYPTO.ORG,,crocnclcons1rxw5ka62c0wh0vshvw40m6c5fgn4ppsx0pc9gx,38861,1765145,2022-07-20T07:53:00.051974200Z,False,0
CRYPTO.ORG,,crocnclcons1r8av84emyxetf8els445s8k4ljsjxv9q0m2sc0,5070,52790,2022-01-21T15:46:19.424971416Z,False,442
CRYPTO.ORG,,crocnclcons1rhp35glr4jkvn90xdepmene326qgdm9c99c28e,4530,2,2021-06-03T09:12:15.103855945Z,False,2
CRYPTO.ORG,,crocnclcons1rmscvkdhgz2hjj4wdwuyhrp4qzasry72flcxx7,13215,918861,2021-06-03T04:45:51.625008729Z,False,0
CRYPTO.ORG,,crocnclcons1ynq3sxzeaxfwsxlxy7l5k7uwz3lyk77vxjqnfe,927367,2,2021-06-03T18:02:26.340467700Z,False,2
CRYPTO.ORG,ByteBoosters -,crocnclcons1ym3x9s8xmw7jhpngtk73qnulaemaeh2a0k09la,273008,2688927,2022-05-17T02:10:54.199037636Z,False,0
CRYPTO.ORG,,crocnclcons1yahgpr78at32wfev83c2yqnzpyutgxheelvjjn,2496841,2,2021-12-08T11:08:26.110339483Z,False,2
CRYPTO.ORG,,crocnclcons1ylsz9gm9la8lsm4wp94yp95c90wrs2slmut603,5300,2688858,2022-05-17T02:33:19.001735595Z,False,0
CRYPTO.ORG,,crocnclcons19qcdtwp8jssa3tfu0f6qqx3nh5e2wlt76kufhh,25728,2,2022-05-17T11:04:13.411091411Z,False,2
CRYPTO.ORG,,crocnclcons198hpjsk282xhjtzpkdmrjgnxceyf9jhzp02hcr,326585,2,2022-03-20T04:22:33.895839234Z,False,2
CRYPTO.ORG,,crocnclcons19h6w7hx78k6ttjuqmppj5u5auwjg8f6l34xwx8,5308,2,2021-06-03T09:12:15.103855945Z,False,2
CRYPTO.ORG,,crocnclcons197e7amuh47gnw67c4s4t34wgwhkwtzzunwlmrw,927366,2,2021-06-03T18:02:19.743713741Z,False,2
CRYPTO.ORG,,crocnclcons1xyjw6x7up938j3skdte7u30gyz3llq2zdnzdvr,63303,2,2021-06-03T09:12:08.307511942Z,False,2
CRYPTO.ORG,,crocnclcons1x05jgw8y5c0d5t0px3h2tnfnyma9uvdrrg5cn6,19677,2,2021-04-18T01:25:39.410763901Z,False,2
CRYPTO.ORG,,crocnclcons1xkwk7lu0jjh3y0jneysunrs2dhtn5454s3tdup,2932,1540201,2021-06-03T04:45:45.280382087Z,False,0
CRYPTO.ORG,,crocnclcons18t0t2anulj9f3zfgnwxutt8000wckthruj78rn,1420491,5859,9999-12-31T23:59:59Z,True,0
CRYPTO.ORG,,crocnclcons18wvu8up6vvgflyqjme96n7yvl6s5c0vs6lyuac,21,2,2021-06-03T18:02:26.340467700Z,False,2
CRYPTO.ORG,,crocnclcons18s4zann6wndcpwwwudl8l75ukmxus8frn2wrr6,37,2,2021-08-19T04:49:19.769105197Z,False,2
CRYPTO.ORG,,crocnclcons18n7fxhwxk3vk9z07y90f4xupc3fqkllg6egurm,931412,847388,9999-12-31T23:59:59Z,True,0
CRYPTO.ORG,,crocnclcons18hkp3lrel4mudxeky6m9h3l7dw6xeuwrk07svz,378951,752304,2021-06-03T04:45:51.625008729Z,False,0
CRYPTO.ORG,,crocnclcons18e5xy3cap5yefre44cdc6s2n8mqjt92y69etsc,72620,2,2021-05-11T03:17:22.119774374Z,False,2
CRYPTO.ORG,,crocnclcons1gfu8umtqmkl42nzcn3au9fns7yace5jk7hqee0,13581,2,2021-06-03T13:37:43.252572555Z,False,2
CRYPTO.ORG,,crocnclcons1gdhj9udzh8fmvvvjjeyda6vgwqkg7rensrqal3,3201,2,2021-06-03T09:12:08.307511942Z,False,2
CRYPTO.ORG,,crocnclcons1getv9w82cd8rsxjqyskj7kur33m3rc57wthe96,8041,2,2022-08-15T02:24:52.196156119Z,False,2
CRYPTO.ORG,,crocnclcons1fzkr7p5a9sqpa76m986qmrnkw0lcdf06erj8um,11126,2,2021-12-08T15:44:01.241132334Z,False,2
CRYPTO.ORG,,crocnclcons1fdzjvxndyzmkmq2k3z4yprmdvq9cmc97dlxms8,283,2,2022-01-06T18:23:02.410154729Z,False,2
CRYPTO.ORG,,crocnclcons1f05etkmwt82mzwmf57c98r82ypq6p9sfnkdgvl,167375,2,2021-06-03T04:45:51.625008729Z,False,2
CRYPTO.ORG,,crocnclcons1f4lvxlzstmw3asre3mwgvv373pcmzvylr0zc5e,31359,2,2021-06-20T14:15:34.607713427Z,False,2
CRYPTO.ORG,,crocnclcons1feqpjdszu9n9q9pmcczjnrapcjapkjcqtk6fy4,21589,1754126,2021-06-20T00:46:55.432027362Z,False,0
CRYPTO.ORG,,crocnclcons1fuqth8vmd0kvs22ec0jh6m33sghexzuguh4j2p,932368,2,2021-06-04T02:52:39.427553009Z,False,2
CRYPTO.ORG,,crocnclcons12xd6fx7rgp0jyv2xz7jpmpugrdj3vzsg8tmg3e,3986,2,2021-06-03T09:12:15.103855945Z,False,2
CRYPTO.ORG,,crocnclcons12kfurey634258fv00h3mklry9dr336u0xmn80y,226720,80822,2022-08-30T03:17:08.447670233Z,False,0
CRYPTO.ORG,,crocnclcons12kk47w2zymud4x52c72uj0ccyzdfe6mkmxw3aw,929869,2,2021-06-03T22:27:49.704702219Z,False,2
CRYPTO.ORG,,crocnclcons127l9jmwann6zqqky7pv47zr6suwwwgwtjchuh5,14426,2,2021-03-27T14:45:28.115993656Z,False,2
chain,moniker,valcons,start_height,index_offset,jailed_until,tombstoned,missed_blocks_counter
CUDOS,,cudosvalcons14ksrmhvv3tjjrfk20hlf24zlksyev27daddrh8,0,2,2022-09-07T15:54:02.939821103Z,False,2
chain,moniker,valcons,start_height,index_offset,jailed_until,tombstoned,missed_blocks_counter
DESMOS,,desmosvalcons1q9pqxr8dppjp5z5vs62fgkf9x83vfdsxncj2pr,3994017,2,2022-08-16T21:44:25.875187468Z,False,2
DESMOS,,desmosvalcons1q4rm0u0mutkhnlcslf2c6su3vmpuj6k2swqydn,3377515,2,2022-05-05T18:48:40.266795800Z,False,2
DESMOS,,desmosvalcons1qep9jpvvr42nvjle89g2gj2hg6mztfpkdz7w5e,996252,2,2022-02-22T08:43:00.328756627Z,False,2
DESMOS,,desmosvalcons1p2vqvp0uysrgjs7k0exnxlqz35vyresdl2lkjd,1842376,1312426,2022-08-10T01:45:07.673723654Z,False,32
DESMOS,,desmosvalcons1p5fz6yl733yh4p2zrgz3da5vqatnm9jlcq0ej7,7204,2818168,2021-11-23T14:19:56.709000067Z,False,0
DESMOS,,desmosvalcons1pk4wpgsx0fp266y7aaay79wgd2qldh3kdt7xf9,18133,4827576,2021-11-23T15:32:01.642524635Z,False,0
DESMOS,# Datax | BUIDL,desmosvalcons1p6hrpdq8mpkmfeksstkynus4xjkwp302s8dk79,104504,5050762,2021-11-08T00:16:06.262322464Z,False,3
DESMOS,,desmosvalcons1zz2pff0syqgcyyfuum8tnu0xjtscm5v39xtd9t,0,2,2022-11-12T15:21:39.322150298Z,False,2
DESMOS,,desmosvalcons1z50gtxfle97uask7n5t8pswvrgyhtqgp7jd9a9,3244090,467834,2022-06-17T12:14:08.894409078Z,False,1
DESMOS,,desmosvalcons1ryh3z5k2agwgwjyzpty0m3s0mt3sg2z9r0v4a7,3385780,2,2022-07-04T13:27:42.614989106Z,False,2
DESMOS,,desmosvalcons1rulu9me85jxesuc66pw9mkys06fc4uzz6red5a,0,5208683,2021-10-06T19:22:46.312781628Z,False,458
DESMOS,,desmosvalcons1yp9rr6s4xl579u093kfacvzkcrqdjff44a30ns,0,2,2022-10-21T12:20:15.188927676Z,False,2
DESMOS,,desmosvalcons1ynmvaezmd75p36tjj6yqy9gzxm9tw086n572u5,2522677,2,2022-06-30T15:49:40.008031588Z,False,2
DESMOS,,desmosvalcons1yktwq9cyf5p4y456lnw7m0a39r0e8re3rjvzmh,255098,2,2021-11-08T01:19:25.607310661Z,False,2
DESMOS,NodeOf Cosmon,desmosvalcons19luekjyhugh7jtnn06qt76r7lmfrp6ex6yu9pd,1289337,783361,2022-09-17T00:28:48.962183861Z,False,34
DESMOS,,desmosvalcons18dntz26t0wdpp2ccky5flrcszmcg5fpt87lp02,3328664,2,2022-05-03T02:49:04.239857561Z,False,2
DESMOS,,desmosvalcons18e4vkdsvlt6wj7zqfrhwl6aa9dvwgn90nwklkv,4191193,2,2022-09-09T16:20:42.960357255Z,False,2
DESMOS,,desmosvalcons1grrp8a2p6nuy2px92wvkjh4m98nwl279wyvq95,2407568,2,2022-02-22T10:03:35.681699474Z,False,2
DESMOS,,desmosvalcons1g3vqcyga2gfjmhfgskj83d0wav96elwfk8y5he,1163,6594,2022-02-22T04:47:08.632893742Z,False,6594
DESMOS,,desmosvalcons1gjksrrteawx9w02888j2nt68uq9e2l8hyngj9g,2407568,2,2022-02-22T10:03:35.681699474Z,False,2
DESMOS,,desmosvalcons1fwfwgd3yzes8phzk2nk43df5hcpnxgqqn44rk8,0,2,2022-02-22T08:43:00.328756627Z,False,2
DESMOS,,desmosvalcons1fktk6msteyd9n7fj2568u2qv3495kstehuatmm,4290715,2,2022-09-30T04:09:16.428898022Z,False,2
DESMOS,,desmosvalcons1vfwqf7ckutsxxsyj7z3h7stjemzuxkamvhtu68,255140,2,2021-11-11T21:10:09.232735646Z,False,2
DESMOS,,desmosvalcons1v2u79xv8kg8ptj8pq5np2u9jxyd79r98u83wzh,0,1130868,9999-12-31T23:59:59Z,True,4
DESMOS,,desmosvalcons1dzk3nfxgqdqwhjd223snrdv5edsmtq2v3w6fgu,285,2,2022-02-22T08:43:00.328756627Z,False,2
DESMOS,# 0xR4sc4L,desmosvalcons1wdw3n55z0ztfer2yw6rjtnyme7h54yu6qe75m7,0,4986435,2021-10-06T19:23:24.549017812Z,False,7
DESMOS,,desmosvalcons10r7crz9j6hah0nulh8va5wtn76qvdmqnld6238,13251,2,2022-06-06T17:27:34.808780099Z,False,2
DESMOS,,desmosvalcons1028lt7hvl6ru36cqpefdcz9dtel6g0ek8u2z89,5192177,2,2022-09-18T03:05:48.251153791Z,False,2
DESMOS,,desmosvalcons10lxpjg43dlfxdxnvrezw4aqhyy3sxf4a0uwg00,255124,2,2021-11-15T10:49:08.215684546Z,False,2
