CHIHUAHUA,72,82906951632732,1970-01-01T00:00:00Z,SkyNet | Validators,chihuahuavaloper1y6m72uxs6hhsudxqpq73rsdgkjh6nhkqef8pej,BEEDFF48418C701AC3AFE0A86868F11B49AD52D1
CHIHUAHUA,6,1421137218512957,1970-01-01T00:00:00Z,StakeLab,chihuahuavaloper13c2hcctczy695gfs5gc637tc844n6a9unlkaqv,30EB933CF1FEAD4C67A4EB342088E0BAE1ABC9BC
CHIHUAHUA,5,1511316626138276,1970-01-01T00:00:00Z,Citadel.one,chihuahuavaloper1rgtfvfwx6kpf2vppur8l5g4y2c4acj74xzw6af,DE5DF6A3D73880AAF252107CAA6BBDCA5D1551EC
CHIHUAHUA,95,60127038326581,1970-01-01T00:00:00Z,Cypher Core,chihuahuavaloper1ttm7cd2varmwqvfd7slfkc0cfv0c67rae3nmyd,7DE8E615F57C14A4E85BE670DA3639C18AD97031
CHIHUAHUA,3,1682056794734380,1970-01-01T00:00:00Z,polkachu.com,chihuahuavaloper1gp957czryfgyvxwn3tfnyy2f0t9g2p4p40qac2,4009593108CEC2222D4113D2BA812D6D66C7F9A6
COMDEX,18,1596439004484,1970-01-01T00:00:00Z,StakeLab,comdexvaloper1gfe4f7urf866xte5cpmkgsw7q2u97qj06ldtj3,703A7D24EB94C2E4961C2A56DCA57349C97164BE
COMDEX,14,1817050707264,1970-01-01T00:00:00Z,Klub Staking,comdexvaloper12lmnmx83p5lcndvl0zrks3fqk3wspqm0hjtzzz,A81146BE340A55E8DE0B603F44BA68B710342498
COMDEX,45,791677521027,1970-01-01T00:00:00Z,AutoStake (Formerly BlockNgine) 🛡️ Slash Protected,comdexvaloper195re7mhwh9urewm3rvaj9r7vm6j63c4sd78njd,959E058EE0BBE0B3F51A9E0838203F4AA166373E
COMDEX,78,79763677059,1970-01-01T00:00:00Z,blockscape,comdexvaloper13x77yexvf6qexfjg9czp6jhpv7vpjdww8gmu7y,ABD56E89A1B2A563352D908FA6C1DFF15731A6D1
COMDEX,11,2111165430162,1970-01-01T00:00:00Z,StakeWithUs,comdexvaloper1vj0ntz8qk9pxk7xt3n0ukdkt86j3epnva2ag7p,06F5399123CE6B8984B79457813A3C6C05F48BD2
