chain,moniker,valcons,start_height,index_offset,jailed_until,tombstoned,missed_blocks_counter
CHIHUAHUA,,chihuahuavalcons1re3yppyfvpds2xnj2xcxzgxznkgtseazkelj8p,317064,852500,2022-09-13T06:48:18.975147410Z,False,1
CHIHUAHUA,NOTs.Art,chihuahuavalcons1r7xvgncj6zwr5u4g4gp85nw54j3whtuzk47a87,926800,3860724,1970-01-01T00:00:00Z,False,0
CHIHUAHUA,silent,chihuahuavalcons1ypyczez46j5z6l0rp8taragvl972sgjd9c3nua,13330,4774194,1970-01-01T00:00:00Z,False,0
CHIHUAHUA,,chihuahuavalcons1y0yl0rgsmnzw7egr934mh9hxvkahrge9kajzyt,915400,3872124,1970-01-01T00:00:00Z,False,0
CHIHUAHUA,,chihuahuavalcons1yjr2apg2efryu67clxpnztqr38qa244al7trkm,611116,4176408,1970-01-01T00:00:00Z,False,3
CHIHUAHUA,jabbey,chihuahuavalcons1yn8du37cz2jcsjhjk206dcrvd3ugv8vhcpkrh8,626,4786898,1970-01-01T00:00:00Z,False,0
CHIHUAHUA,Allnodes.com,chihuahuavalcons1yhadplczjkmlle28rg5t3lacwsl2dr4rjqh7pk,3767069,1020455,1970-01-01T00:00:00Z,False,1
CHIHUAHUA,,chihuahuavalcons1y7v6zn5a6zwh55rncygqz9yh08edm2hge78ze5,1959487,2828037,1970-01-01T00:00:00Z,False,3
CHIHUAHUA,,chihuahuavalcons1ylk3axe2a9pqgz4dwt3zceanmntkaycx5u4upk,1709348,3078128,1970-01-01T00:00:00Z,False,1
CHIHUAHUA,,chihuahuavalcons19yzt7x5g3uv054he78puzl6a6xehxxlfrxtxc9,3010302,2,2022-07-13T06:38:38.810336202Z,False,2
CHIHUAHUA,minmin.net,chihuahuavalcons19y4dvgu66ghnevury3vlxkfy2gkxdlsnkgfcg6,241792,4545732,1970-01-01T00:00:00Z,False,3
CHIHUAHUA,,chihuahuavalcons19g4wxcftcgwjcjzxt7xqcj6wqqfnedm9tzt2zg,150748,4636776,1970-01-01T00:00:00Z,False,0
CHIHUAHUA,,chihuahuavalcons190pm8xeshjksrjkzcqdpn53mww6r22u2wdmrac,4490128,4320,2022-11-14T20:47:34.395248004Z,False,56
CHIHUAHUA,,chihuahuavalcons19el5c0zjaz3pgfan72pwzfg0j5ht6erww6whss,923658,1010149,9999-12-31T23:59:59Z,True,1076
CHIHUAHUA,,chihuahuavalcons1xplg8tps6muhy795lte8lp862fwkj9uhz3umjd,630998,66392,1970-01-01T00:00:00Z,False,2
CHIHUAHUA,,chihuahuavalcons1xr4ex083l6k5ceayav6zpz8qhts6hjdur4xat4,0,4787525,1970-01-01T00:00:00Z,False,2
CHIHUAHUA,,chihuahuavalcons1xdqa6rwxaxw7gr6nx0kvmnwaeyer74rdhp9j76,361527,2,2022-02-15T20:11:18.315406532Z,False,2
CHIHUAHUA,SmartNodes,chihuahuavalcons1x3yftl4lrrt45yxlkpjqu8hatppwwv0rgqljcc,5620,278436,2022-10-27T07:11:54.489113576Z,False,0
CHIHUAHUA,,chihuahuavalcons1xh5ufhjjzs7djhm0uc8c6kpa8c4j7et24nvr69,0,4787525,1970-01-01T00:00:00Z,False,0
CHIHUAHUA,Burning HUAHUA,chihuahuavalcons1xeq76hh8pcplw3jueaqghn55gtuc5fuq5lq3jm,3219011,1325419,2022-08-12T05:40:34.100193304Z,False,0
CHIHUAHUA,CyberDuck,chihuahuavalcons1xamytkv63v9e8jexkak3r6cwen70vlduf0slwu,476759,4310765,1970-01-01T00:00:00Z,False,50
CHIHUAHUA,,chihuahuavalcons18wjuvap7tr3v0x3hc0fr6fhs9hzaleqwhqkkax,0,4787525,1970-01-01T00:00:00Z,False,0
CHIHUAHUA,,chihuahuavalcons18sc9vpwddev6d3kaue52cmh3nthgllnn45xpdd,378734,102,2022-01-10T07:48:27.026715375Z,False,102
CHIHUAHUA,,chihuahuavalcons186jgc7xqemfrxhjm6zumqg0c8wr6d6zudm8wnz,245655,4541869,1970-01-01T00:00:00Z,False,1
CHIHUAHUA,Cros-nest,chihuahuavalcons187y3vzappa6p2jnzr5ar2nnva2y922z6xgux3u,0,4787525,1970-01-01T00:00:00Z,False,0
CHIHUAHUA,,chihuahuavalcons18lpnmkslvcnfnc7wytt5ydqqwfatk9qpr3tk7d,593963,2,2022-11-08T08:17:35.643252407Z,False,2
CHIHUAHUA,polkachu.com,chihuahuavalcons1gqy4jvggempzyt2pz0ft4qfdd4nv07dx7ndg0k,5062,4782462,1970-01-01T00:00:00Z,False,0
CHIHUAHUA,,chihuahuavalcons1gz7aqqvz5d6wt4w00wumyhva47zhupse36qx5u,465375,279258,2022-10-26T11:55:53.902303590Z,False,3
CHIHUAHUA,,chihuahuavalcons1gnk5mxh9w4eysdgvdjmw4al0nhn8wg34x69up5,448359,2,2022-07-13T06:45:06.529236311Z,False,2
CHIHUAHUA,,chihuahuavalcons1gna6k0nfyq4kyf0nr600zuy743c3hl4uy8kfxr,406531,2,2022-02-15T13:14:09.822124220Z,False,2
CHIHUAHUA,,chihuahuavalcons1g7xjhlemxuel03pq9fhxv3vx70cz27kltk756s,909114,2,2022-02-15T14:15:54.090441217Z,False,2
CHIHUAHUA,,chihuahuavalcons1glpay23azr6sc48kx7tg8uptg04q8da7gq8jlz,1482732,3304792,1970-01-01T00:00:00Z,False,33
CHIHUAHUA,,chihuahuavalcons1fp27nlwk7l7ye2t08j38xksq7zkgp4auuvu96h,54635,4223198,2022-01-21T18:49:12.796356575Z,False,101
CHIHUAHUA,,chihuahuavalcons1f0prvv39clgtp8zgng89kc2qyxknquv4mpcpk3,584665,405604,2022-11-07T15:31:48.830088681Z,False,2
CHIHUAHUA,,chihuahuavalcons1fsla68zwxdqz6knjekxf7hhnclj0e09mclwnr2,355457,2,2022-07-12T08:40:31.625613003Z,False,2
CHIHUAHUA,The Silver Fo,chihuahuavalcons1fn0vsw2aqq300pdzyulc7mze735x5jnnttm0qz,2661877,2122002,1970-01-01T00:00:00Z,False,0
CHIHUAHUA,Stake a Tree,chihuahuavalcons1fe88fpxy0mr42j9aepe7z6vssyhgf537g6ejcv,1855008,2907801,1970-01-01T00:00:00Z,False,0
CHIHUAHUA,,chihuahuavalcons1flw0x9c6c8e248kvegh2a7cp67ewe4jfn2m5l2,917309,3870215,1970-01-01T00:00:00Z,False,6
CHIHUAHUA,,chihuahuavalcons12lm5d6ft97n53hgugg986hlh0y0h5ny8gfr69h,272786,2,2022-10-02T02:08:18.803426618Z,False,2
CHIHUAHUA,,chihuahuavalcons1t357a0efdp7awl87n2r3kfnmhaqn0l8s79kdgm,255162,4532362,1970-01-01T00:00:00Z,False,0
CHIHUAHUA,,chihuahuavalcons1v9hzt6pq8ur4g3huw6hkzasht9hmq9n8suxv5u,3875575,911949,1970-01-01T00:00:00Z,False,2
CHIHUAHUA,,chihuahuavalcons1vvss498de0me22m3py4x28ng9myzc60gfxus8c,3525178,1262346,1970-01-01T00:00:00Z,False,0
CHIHUAHUA,,chihuahuavalcons1vwkq2nm4fatq3xq79m5cnxuxrra8a2qh4eflcr,706905,4080619,1970-01-01T00:00:00Z,False,3
CHIHUAHUA,Validating Chao,chihuahuavalcons1vm2jvy8mfuvpztukx0p74jvc6nqp6s96ans2ch,2104,4785420,1970-01-01T00:00:00Z,False,63
CHIHUAHUA,BouBouHuaHuaNod,chihuahuavalcons1vu6j0ae3ymuptc502q08swecsezjsjq0tgvqne,408405,97342,2022-11-08T08:17:35.643252407Z,False,1
CHIHUAHUA,,chihuahuavalcons1d2zazcmmhgvl7s7rvzwfqac2ytgm44qww487tv,279176,5085,1970-01-01T00:00:00Z,False,4
CHIHUAHUA,Silk Nodes,chihuahuavalcons1dt9ufuxcfjwkcrfsf5637dfhye2mgceqh3wpq0,2427092,2360432,1970-01-01T00:00:00Z,False,3
CHIHUAHUA,,chihuahuavalcons1dd7uf5hlsh4lfm7ku5v3qjv68u46ae8u8n7ehw,1192469,284714,2022-10-26T11:55:59.977967516Z,False,5
CHIHUAHUA,,chihuahuavalcons1dctrm0g9gd9swygfqhyw3ldclugklak4nj285v,924305,3863219,1970-01-01T00:00:00Z,False,481
CHIHUAHUA,,chihuahuavalcons1defd99e24em5usvtfxfyzse06ex9mvjp8yhhte,343294,2,2022-02-15T13:42:42.234631608Z,False,2
CHIHUAHUA,,chihuahuavalcons1d6l8xj04zymg4gppl0332s4hrggzs8mzkhdvxv,3019804,2,2022-07-13T16:39:56.076693657Z,False,2
CHIHUAHUA,0base.vc,chihuahuavalcons1wrmw9mysrld2a6ymyzela25g220xeusr4yqtw2,0,4787525,1970-01-01T00:00:00Z,False,3
CHIHUAHUA,Cosmostation,chihuahuavalcons1wgdrnqs4gn83y5lfkrdzcwhz77yzuu2vjppjs8,298021,4489503,1970-01-01T00:00:00Z,False,17
CHIHUAHUA,Kalia Network,chihuahuavalcons1wg782m8j8070ga37d0cxf3m74j8cq6fpfmyqfg,909114,2437571,1970-01-01T00:00:00Z,False,142
CHIHUAHUA,,chihuahuavalcons1w0lgl65fkfefal2lqj9cqrc8yflw29wprqjqee,1359613,2,2022-07-12T08:40:31.625613003Z,False,2
CHIHUAHUA,,chihuahuavalcons1w5wkft7pr5knr2ayu3s85keqed2qsxcsadhnqm,229922,2,2022-07-01T10:20:34.546440387Z,False,2
CHIHUAHUA,,chihuahuavalcons1wlgtuqc02pjqvjpcwkpy36a7lctk73fd5y4j63,405083,2,2022-02-15T15:55:19.128590110Z,False,2
CHIHUAHUA,,chihuahuavalcons10s735heevyxpmq0haxxllngcacj2r7vsncaqcq,129770,4657754,1970-01-01T00:00:00Z,False,7
CHIHUAHUA,,chihuahuavalcons10k76qyhanpxppd25f24eflmg238jdp7g0hgz5w,909114,41123,1970-01-01T00:00:00Z,False,2
CHIHUAHUA,,chihuahuavalcons10h5wv9040s22f6zmuecd5d3ecx9djup3s4da8h,68262,4262235,1970-01-01T00:00:00Z,False,407
CHIHUAHUA,,chihuahuavalcons106tg9t3hjzgz25djcar8v0pfq9dyhl4lj4ptap,329217,4458307,1970-01-01T00:00:00Z,False,0
CHIHUAHUA,,chihuahuavalcons10mtjhd5h8ycaepa88aq8nl56vye2r3r94tmm4v,331664,286241,2022-10-26T11:55:59.977967516Z,False,1
CHIHUAHUA,,chihuahuavalcons1s2dzepx8zyqcnd48tt8rtypr9swflqtlxukfm2,771560,1593579,1970-01-01T00:00:00Z,False,1
CHIHUAHUA,,chihuahuavalcons1sw30e0l9a7jrx20t9snzam5phzhhfkxhjfsvyt,4761356,26168,1970-01-01T00:00:00Z,False,0
CHIHUAHUA,,chihuahuavalcons1s0azwxnq9f8ns2jp53wvzlq4h3g9snd9pqgg2q,257422,2,2022-02-15T13:25:19.186605323Z,False,2
CHIHUAHUA,,chihuahuavalcons1shqrra8wda22aa7ech8xe9mya26dn43fp2vv3j,380035,4394473,1970-01-01T00:00:00Z,False,3
CHIHUAHUA,,chihuahuavalcons1shkk8mahrcq9nulvamjhpcvf6pjyr7jsgqq6gr,507550,2,2022-07-13T00:15:35.794822987Z,False,2
CHIHUAHUA,,chihuahuavalcons1sah2k22htwz76u3y3mjsgc6gz72ug2n6lczt4t,446762,288070,2022-10-26T11:56:05.928931285Z,False,1
CHIHUAHUA,,chihuahuavalcons1sla7mtu2atec9a9qkauzmhhcjr5qx8lamef09q,2783370,810084,2022-09-15T18:10:27.201672729Z,False,0
CHIHUAHUA,,chihuahuavalcons139tezj6584se3jg8fxtvl89dzay2q99lswcn2m,235778,2301344,1970-01-01T00:00:00Z,False,53
CHIHUAHUA,,chihuahuavalcons13gh34zalxvh4auv09vw3wkfe4dsa70y8lz8d9e,3218684,54,1970-01-01T00:00:00Z,False,54
CHIHUAHUA,Enigma,chihuahuavalcons13vczrpve50hvjl4lucfc3f84j7y4mhpsl287cq,87917,4699607,1970-01-01T00:00:00Z,False,1
CHIHUAHUA,,chihuahuavalcons13smttzslyxuwy6hdlsyp63727xw2t248kdv8yc,329191,1775461,2022-07-12T08:40:42.049538473Z,False,0
CHIHUAHUA,,chihuahuavalcons13jdr7qnzzjs3qth9z07r5xfhzmvnmm4l96h4vm,318838,4437987,1970-01-01T00:00:00Z,False,1
chain,moniker,valcons,start_height,index_offset,jailed_until,tombstoned,missed_blocks_counter
COMDEX,ChainTools,comdexvalcons1qkxkezp3lxt3mumjc4uzg8hq4n83s5hjveh2vj,0,5103177,1970-01-01T00:00:00Z,False,0
COMDEX,StakeWithUs,comdexvalcons1qm6nnyfree4cnp9hj3tczw3udszlfz7j9p85pw,0,5103177,1970-01-01T00:00:00Z,False,0
COMDEX,Illuminati,comdexvalcons1qlnxtdlsdwvwz4r4ljvdvmhqz53a95q97gdw3a,0,4711865,2021-12-18T11:48:57.417340152Z,False,0
COMDEX,,comdexvalcons1p8g44s26huymtrtmt3jgcjeyj8gjsh6ul5f64a,1379438,16804,1970-01-01T00:00:00Z,False,4
COMDEX,Witval,comdexvalcons1pg0fl055nur25m9t40ujvth4cpcaeflzldcr05,0,5103177,1970-01-01T00:00:00Z,False,5
COMDEX,,comdexvalcons1p5gzvkmmwvkxq5rmdz23jmj5mpgafva643kppv,0,42761,1970-01-01T00:00:00Z,False,0
COMDEX,Zenscape,comdexvalcons1pkmkpvn0dwe3mcxgzf8smj9t0hsx455tgvr0k6,3398778,1704398,1970-01-01T00:00:00Z,False,0
COMDEX,CryptoCrew Va,comdexvalcons1z2tpm090yj34l5wyey4f5wetk8w0uqnffag7s2,853984,4249192,1970-01-01T00:00:00Z,False,0
COMDEX,Army IDs,comdexvalcons1ze83qzm7qxkf8g06rxn5hgg905rr53waxfrmv2,0,5103177,1970-01-01T00:00:00Z,False,1
COMDEX,,comdexvalcons1zm7f4w8hplshus998d83fyructxuu8xev889c9,0,192928,1970-01-01T00:00:00Z,False,0
COMDEX,Cosmostation,comdexvalcons1rp0d4ynmynwa2x088egzmrd4hhazv2ce4h6q8j,0,5103177,1970-01-01T00:00:00Z,False,0
COMDEX,Cosmic Validato,comdexvalcons1rzt5arfryx73a08ry6papvfp3tunyxset20wm7,0,5103177,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons1rzlwarrqje85n4e0xxyrkulwlwuchugnjvsus4,0,2,2022-09-25T16:52:57.796762237Z,False,2
COMDEX,,comdexvalcons1r2zql86gvdlg5hnpyx0g4su90ef8we8km8jf3v,0,1586464,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons1r0kecwjx7nnwa3dw6grjhlftzx06sqj6qjzxsu,249604,38022,1970-01-01T00:00:00Z,False,3346
COMDEX,ZenChainLabs,comdexvalcons1rsdg5a69ug4gxpe6ljhmmf9wjauf36ghxm2kf6,4337,4998370,1970-01-01T00:00:00Z,False,0
COMDEX,Made in Block,comdexvalcons1r55a2dh8ug3e3ds02whl2aq2c82ew4qt5hcy7z,30426,5072750,1970-01-01T00:00:00Z,False,0
COMDEX,Stakepile,comdexvalcons1recwzhvp63l7gpz038frqak7aur4xy35j8zv95,192784,4398638,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons1yq8jcthcan7ets9eaa5lflghklkq95qhrzkkaq,0,1586573,1970-01-01T00:00:00Z,False,0
COMDEX,stakingcabin,comdexvalcons1yc7pfpfp93jewgq0hwpw8te3fv9ql9vc0p0nmu,0,5103177,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons1yuvgpes9xw6p5jzh0vukuq8m70tg0mjtylvk5f,1954663,3148513,1970-01-01T00:00:00Z,False,0
COMDEX,chainvibes,comdexvalcons19tzhjw8ecrxdqas5yst9rhe7skfus7jnp40qfl,1008,5102168,1970-01-01T00:00:00Z,False,0
COMDEX,Citadel.one,comdexvalcons1xrv7w6464zgynaxs4xzmcf5njd72a0xp6lclxd,233773,4859582,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons1xylg4k0ansjrk7f870uucp9tkxjpvv45ky2yj6,2540370,23310,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons1xt8ucx4g0azczrn8xru5kqfg3yw97tadudu38r,233223,1779,1970-01-01T00:00:00Z,False,24
COMDEX,BridgeTower,comdexvalcons1xa0kt2fxj3t26c8dtx6q2pkwlzdtysygemtm2a,0,1112596,2022-08-29T12:02:17.118683433Z,False,0
COMDEX,carbonZERO,comdexvalcons18rmuu549s6vy0tpff9e8skqaj69f6qa20jm7t0,1381835,3721341,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons18fg3dq6mcyjdecdydqu6ng5e8yeyvf33ldt9ht,130015,2,2022-05-19T22:52:38.166472253Z,False,2
COMDEX,Paranormal Brot,comdexvalcons18wh0097pftewdehaxnm6t639k7ft0mmas8gx5l,1379438,3607955,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons18006j25errs4v60l5hl2m6v00xe5z68udljfyf,1602351,99296,1970-01-01T00:00:00Z,False,0
COMDEX,Staky.io,comdexvalcons18n0thds62qja60th7as8nmf86usxlkq8xekkd8,350085,1985387,2022-06-22T13:07:17.868961930Z,False,0
COMDEX,,comdexvalcons18e0uhnktfdresxnqcz8pq5wnkrd9xdgkclw8m5,18341,12141,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons18uvqh4ap0md7yvt4gc022pz4g9frthgyuhgzzs,17061,5073974,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons18lzhpwm6urcrhcm9effldf6t83ysf9ulqnvgej,0,1586504,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons1gzztt4kgef9s0dpth22w0g99m4dfktcdnpxevf,15827,68769,1970-01-01T00:00:00Z,False,0
COMDEX,OurLink | Valid,comdexvalcons1ggnvm6c7nljhrpmltlj0ehn2seczapcev7rx4j,0,5103177,1970-01-01T00:00:00Z,False,0
COMDEX,Vault Staking,comdexvalcons1gn55jfqvnjk0mg5jcjn2l38ufwq7l40y9hd3n3,17878,5085298,1970-01-01T00:00:00Z,False,0
COMDEX,SyncScale.com,comdexvalcons1g4qeyr2fcjlvrugy8h599lryt4nf9xs9fktj6p,0,5103059,1970-01-01T00:00:00Z,False,0
COMDEX,Figment,comdexvalcons1fr7mf7ktyc96tjktjew50lr4ntycsr6tzgpl7e,0,5103177,1970-01-01T00:00:00Z,False,0
COMDEX,Capx,comdexvalcons1f90sc6edm7yz4g5xyh97kuyr9n557d2dmaf893,0,5103177,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons1f8cwpj7y0pcess520h5l7q6wyh4xph2cqu80ep,200824,2,2022-09-25T00:53:18.381682468Z,False,2
COMDEX,interchain.FM,comdexvalcons12fevz4g87uwa97xmlq02grlh5k8kuqe2qul5fv,1642640,3460536,1970-01-01T00:00:00Z,False,0
COMDEX,Leonoor's Crypt,comdexvalcons1t9lz4z2xyl75s4nnwlyxy6djgx78ad48stm7z8,32177,5070999,1970-01-01T00:00:00Z,False,0
COMDEX,EZStaking.io,comdexvalcons1t68vpwpl72q4dp2yq359hepgwfu47698dfndq7,0,5103177,1970-01-01T00:00:00Z,False,0
COMDEX,Cros-nest,comdexvalcons1vpzsqxmqhtk29t2cnmvhr59zf6zyltezmkvzdr,0,5103177,1970-01-01T00:00:00Z,False,0
COMDEX,Golden Ratio St,comdexvalcons1vy58kn0uvck855hta088rf84xytlt0ae7znuzn,3044971,2058205,1970-01-01T00:00:00Z,False,0
COMDEX,BlueStake  | 1,comdexvalcons1vy7cmsrn5jjrl02p6pyjgql5sw44aln54ykuaq,0,5103177,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons1vlnp7rkucd4gjpl3jwzezdpee6pxdcz6qz7ly0,0,192919,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons1dk8sdpuxu4xnn0vagjdktdmu0ws44pqnhju8zj,0,96994,1970-01-01T00:00:00Z,False,27
COMDEX,StakeLab,comdexvalcons1wqa86f8tjnpwf9su9ftdeftnf8yhze97vf4cy2,85207,4813404,1970-01-01T00:00:00Z,False,0
COMDEX,Allnodes.com,comdexvalcons1wxpwzfcj83u4e06xx4ahd0u50ypxpjdwjagv6n,3740410,1362766,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons1wdmdjya3ve0xa08yfeculklse3dqjs4vg5csxv,0,249605,1970-01-01T00:00:00Z,False,0
COMDEX,Cosmos Spaces,comdexvalcons1wljvl687gsh085ah5t7ph55l5ey7h5qgz4h5st,1785478,3317698,1970-01-01T00:00:00Z,False,0
COMDEX,InfStones,comdexvalcons10rp54zskjnc2kmph2pmsqa5muly7d2r65z44hx,2982468,2120708,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons10840r8fmcd7gnqy4vw00f367wz8lawk5zz03gl,3272214,1830962,1970-01-01T00:00:00Z,False,0
COMDEX,Consensus One,comdexvalcons1006aphp2nhngaysxhcgrg2kusn0ua6q30p3vzw,132490,3765877,1970-01-01T00:00:00Z,False,0
COMDEX,PrithviDevs,comdexvalcons10s95vsgvs58h2d9a9as7gem6u7kvgsccxr5drr,0,5103177,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons10nxntkzd5n9ex4vp8l7qn2j2s06cnfumu475pj,0,2,2022-07-12T09:02:56.753176621Z,False,2
COMDEX,StakePool,comdexvalcons10ct0x9g52qdn2yzz6mkthk3l4k6nw39wmvlycp,16026,5087150,1970-01-01T00:00:00Z,False,0
COMDEX,Enigma,comdexvalcons10uspyw2ntg9yy5utye376jc9u6e920yhdlm36q,0,5103177,1970-01-01T00:00:00Z,False,0
COMDEX,Crypteloid,comdexvalcons1sqrk6xsj6srxczmu94sacsfs9ev9tk5kj79s68,2569739,2533437,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons1sy7fsrcmpz4fgsewcnq62mv8z7mdqvuuah2rud,0,3302510,1970-01-01T00:00:00Z,False,0
COMDEX,STC Capital,comdexvalcons1sxq4tvt8qwgqq0shzxt8r3m43uw2gqpnefhpkh,0,5103177,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons1s2n5pr6jxzgndslgq79gtu7vrxnd907pwmhs4e,2982493,2120683,1970-01-01T00:00:00Z,False,0
COMDEX,Everstake,comdexvalcons1scgvj080juzgmd9vegllk9fnt6cvalmw00w72j,0,5103177,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons1seqgqjeagucyg8dpdy7sn93drll209kpjxram0,2549273,674929,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons13ztpnwszwr042m5ye63rydurt7qvlpp29p8cfw,11693,5089248,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons13wc93gpcaw9hd2w47grgx87k8y05f6yu27gm6m,0,5103177,1970-01-01T00:00:00Z,False,0
COMDEX,OG VALIDATOR,comdexvalcons13sa27q2c4tcrnyp0wzhqstkzyxmus93z8w09dl,1014507,4088669,1970-01-01T00:00:00Z,False,0
COMDEX,Active Nodes,comdexvalcons133a9st6kuy20q3egwez9yphkpz0z49k6lzxtqw,73825,5013597,1970-01-01T00:00:00Z,False,1
COMDEX,AutoSta,comdexvalcons1jk0qtrhqh0st8ag6ncyrsgplf2skvde7sjzjwe,235002,4868174,1970-01-01T00:00:00Z,False,44
COMDEX,#decentralizehk,comdexvalcons1n5uh645tasj7t2yhmgxlu3ethmddt6mr4jdzv8,1421167,3535295,1970-01-01T00:00:00Z,False,0
COMDEX,Coney Daddy,comdexvalcons15r47fqcctxrdk2nz8v8zquwv24qe27h20x9m2x,1537179,3565997,1970-01-01T00:00:00Z,False,0
COMDEX,Chill Validatio,comdexvalcons15sd6qgvukasmtlds5up3exyuxjzw86su4emnxx,0,5103177,1970-01-01T00:00:00Z,False,0
COMDEX,WhisperNode,comdexvalcons15nraqvf2guy265tnrvdss5vn3fs6ta54acuqam,2283,5100893,1970-01-01T00:00:00Z,False,0
COMDEX,StakerHouse,comdexvalcons15eeus53n2kf44wkzek4p3up4tq0zu8kj4j4cut,96744,2945342,2022-04-20T23:49:23.734757466Z,False,33
COMDEX,Klub Staking,comdexvalcons14qg5d035pf273hstvql5fwngkugrgfycxll3qv,1157054,3946122,1970-01-01T00:00:00Z,False,0
COMDEX,Stakin,comdexvalcons14q7le7p0ertz8nsa87mr377qg65yzaf4ts982t,0,5103177,1970-01-01T00:00:00Z,False,0
COMDEX,Stakecito,comdexvalcons14r6xnsazdw8zq9jdqwd5d0nn4y35dcmhpkuqxd,0,5103177,1970-01-01T00:00:00Z,False,8
COMDEX,Forbole,comdexvalcons14ttvqsn0huftw6yc6c5a7qp5hdlhk2xkzh45f3,51959,5051217,1970-01-01T00:00:00Z,False,0
COMDEX,blockscape,comdexvalcons1402kazdpk2jkxdfdjz86dswl79tnrfk3udmfxy,435563,4272962,1970-01-01T00:00:00Z,False,80
COMDEX,,comdexvalcons14eeq05tjz0trpy9fytmr6w36phfjg5hyr5tqvy,47388,136153,1970-01-01T00:00:00Z,False,0
COMDEX,AGBuild,comdexvalcons1kpkew3d3dzqxxdsze0vmskfyaknlf3ckmwyrgl,4919053,184123,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons1kfrdre9aggqnn9rn8d7wnvwuf05kwuu32tgjfc,16742,157434,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons1kvrp8a3jqfnst3zt627dwmum0ga9gupxhz5hu5,1439186,526149,1970-01-01T00:00:00Z,False,387
COMDEX,,comdexvalcons1ku2zsasm5ujeej3jtccf2fadd3xp0656wwsrd3,284280,2,2022-05-19T09:12:49.935384558Z,False,2
COMDEX,DVS,comdexvalcons1hnrt9v6fugc53pa40jezrk35paucxq0x0qyqxx,188094,3735161,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons1h7v7n4v59vtk4v4az0uqv28rncdvenzqk0u9tz,1420754,499498,2022-09-28T15:38:35.925989113Z,False,6045
COMDEX,Stakewolle.com,comdexvalcons1h7dhdn00lmp4xylkc9nuqm42dw5zlzsyqm6g34,180095,55987,2022-11-11T05:36:30.831696185Z,False,0
COMDEX,Staketab,comdexvalcons1cq96nlzqpzd2qmselgs437207pzaxqjymp3km0,0,5103177,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons1cfcdctr7qjzhflpg0dx79ka6huwerwed4n8c0m,19395,1415623,2022-08-01T06:32:27.616484260Z,False,0
COMDEX,,comdexvalcons1chs5y37mvgw99gks9fgen5g7a6dvr3fxetpecq,4519,3267695,1970-01-01T00:00:00Z,False,0
COMDEX,mystical_girl,comdexvalcons1ce338p8w6vzex5vmhv0njejdm055pmckzzj88w,1044421,1780818,2022-07-11T18:55:21.738780606Z,False,0
COMDEX,,comdexvalcons1c6quj60qz330w7walm7m4z32709g87st2j3u0e,0,19459,1970-01-01T00:00:00Z,False,241
COMDEX,,comdexvalcons16p9cdrtrne4dum9rqhc3srhqmjxmjkckaadeuj,0,2,2022-09-24T08:52:04.243415602Z,False,2
COMDEX,,comdexvalcons16x3jyjaa2ftq2nlqdj7wpy5zdrchrhhu9ce5zc,5092,166978,1970-01-01T00:00:00Z,False,0
COMDEX,polkachu.co,comdexvalcons165hddkvg9er0q0w6m04h6y280hmtzwfheqmkpt,176961,4035324,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons16ekssw4k8frf0efg4r0a9z2v5dvzlprk3qeuz3,33243,115001,1970-01-01T00:00:00Z,False,0
COMDEX,Tedcrypto.io,comdexvalcons16mmw3g4mu4ecdlwyk299s4khglm96ah2enzkzl,4373260,729916,1970-01-01T00:00:00Z,False,0
COMDEX,,comdexvalcons1mxu2auryrz3f7n0tzktxqfw07s3vvs7w2r46ja,0,2,2021-12-19T03:12:50.183806890Z,False,2
chain,moniker,valcons,start_height,index_offset,jailed_until,tombstoned,missed_blocks_counter
COSMOS HUB,,,0,15969144,1970-01-01T00:00:00Z,False,0
